2133,the way to fix this is to rename the track by adding a number yourself to the end of the track listing .,1,1
2138,"you need your computer , however , if you want to add tracks to a playlist .",1,1
2154,"if the hard drive on your computer should fail , better have your music backed up somewhere or its gone !",1,1
2187,as mentioned in other reviews the headphones are useless and need to be replaced right away !,1,1
2208,so consider what you 're going to use the device for .,1,0
2209,"if you 're a jogger and you want to strap it to your arm , i 'd recommend flash memory .",1,1
2210,"if you want to listen to tunes while you travel , i 'd get a hard drive because you can put so much on the thing - including audio books .",1,1
2221,you can even skip that step and rip them directly from the cd to the player .,1,0
2236,"if you are out for an mp3 player with a lot of memory and do not want to spend a ton of money , i think this is a great purchase and strongly recommend it .",1,1
2243,but it comes with a tank of a case and if you cut a piece out where the screen is you can always keep it in the case and still access everything .,1,0
2301,"before jumping on the ipod train , take a look at this marvel .",1,0
2314,"if you buy a creative mp3 player , be sure to get the optional extended warranty .",1,0
2315,"or better yet , buy from another company that stands behind their products with a 12-month warranty .",1,0
2326,point the  media sniffer  to your music files and let it do the rest .,1,0
2332,"they could be more comfortable , but no complaints in the sound department .",1,1
2340,"it would have been better to have some sort of window on teh carrying case , so you could see the display without opening it .",1,1
2363,do not underestimate this in your purchase decision .,1,1
2364,many reviewers refer to it as  clunky  or  difficult  - heed their warnings .,1,0
2366,"i did n't use it long enough to know , but clearly you need to use it with caution .",1,1
2375,if you are buying a zen xtra check whether the battery recharges via usb ; it does not on the zen nx .,1,0
2389,"notmad has other features too , but this is not an advertisement so please see the company 's web site for more information ...",1,1
2406,my one recommendation to creative is to get some marketing people to work on the names of these things .,1,1
2432,i cannot recommend it enough ! !,1,1
2439,"do n't be pulled in by the great price -- you get what you pay for , and there 's a reason this model is so cheap .",1,1
2505,the workaround is to update id3 tags on your files ( through mediasource ) but it can be a hassle if you have many such music files .,1,1
2506,4 ) no fm or voice recording - these would have been nice extras .,1,1
2507,5 ) lack of good accessories - this is more of an oversight of creative 's marketing .,1,0
2511,i would have liked to be able to see what is playing without having to open the case .,1,1
2517,1 ) buy an extended coverage if offered by the retailer as this device has moving parts and is essentially a portable hard-drive .,1,0
2518,2 ) buy a good pair of head-phones unless you already own one .,1,0
2519,3 ) use files with id3 tags - not a problem if your cds were ripped within the last year .,1,0
2554,wish it included somebody to re-rip all the songs .,1,1
2580,"connect the player to your computer ( via usb ) , open up mediasource , and you can listen to your stored mp3s as they stream directly from the xtra !",1,1
2581,"get those mp3s off your hard drive , save space , and enjoy your massive music library .",1,1
2589,"i would recommend against using id3v2 tags , and stick with id3v1 only .",1,1
2595,get one now !,1,1
2623,"at the very least , a sturdier more protective carrying case would be nice .",1,1
2631,"if your view in life is that you are going to pay $ x00 to get a device then it must be near ideal - ruggedly constructed , fault proof , good product support , easy to use software - then do yourself a favor and do n't buy yet .",1,1
2632,all the products have drawbacks and are not mature yet ; if you expect value and reliability then wait a while .,1,0
2633,"if you are ok paying $ x00 for something that can be used now , but is likely to both get better and cost less in the future then try to determine which device is the lesser of evils for you .",1,1
2642,"synchronizing music among computers , if you have more than one , seems to be an issue ; research this before buying if you have multiple computers you want to be synchronized .",1,1
2663,"if you plan to carry the device around ( it is a mobile device , right ? ) then this is something you might want to think about .",1,1
2679,if you have the appetite choose the one that you think has the least deficiencies or is best suited to you .,1,0
2681,"if that is for you then pay the money , learn from the experience and you 'll be a more informed buyer when you buy device # 2 .",1,1
2682,"if you are n't into paying $ x00 to learn and experiment , or the cons outweigh the pros , then wait a year or so .",1,0
2692,"if you want a quality mp3 player , splurge on an ipod .",1,1
2693,"if you really need to save , buy this thing on amazon , they eventually gave me a full refund .",1,1
2697,here 's something you have to know before you considering about buying this one .,1,0
2718,"if you are planning to buy that player , do not !",1,0
2730,"if you use software correctly , put in all the id3 tags , you will get an awesome database collection , from which you can easily access your songs .",1,1
2765,"try before you buy if at all possible : although i am a mac addict now for over a decade and everyone i know has previously bought an ipod , the nomad zen xtra was a far better value and is just as easy to use with regards to both hardware and software interface .",1,1
2770,"my advice to mp3 buyers : consider how much storage space you will need , then try and listen before you buy -- mp3 players can only fully evaluated by holding and listening to them .",1,0
2818,please consider this much superior piece of equipment before plopping down half a grand for an ipod .,1,1
2819,do n't buy this player .,1,1
2823,do n't buy this player .,1,1
2824,do not buy this product --,1,1
2887,"whatever you do , do n't buy this product .",1,0
2903,"so rule of thumb , no matter what you end up buying , get the extended warranty !",1,0
2915,i enthusiastically recommend this camera .,1,1
2942,be very careful when the battery is low and make sure to carry extra batteries .,1,1
2946,would be really good if they have given an option to stop this autofocussing .,1,1
2989,try to buy a tripod and that should solve some of those problems .,1,1
2990,"whichever camera you buy , add upto about 200 dollars for an additional memory card i bought a 256 mb card , usb card reader , camera bag and the warranty .",1,1
2991,"and finally , get your pictures developed at a kodak picture maker machine even though it costs you a little extra - no one can beat kodak processing in terms of clarity and brightness .",1,0
3006,"i highly recommend the accessory kit , which provides you with everything else you need :",1,1
3030,i definately recommend a large memory card .,1,1
3033,"battery life is good , although i recommend two rechargebles , or a alkaline backup , for those emergency pics you have to have .",1,1
3057,"i only wish you could get high quality tiff images at all resolutions , but does n't seem any of the buget cameras do .",1,1
3066,100 % perfect if you put some thought and time into reading the manual before you take the photos .,1,0
3074,"if you have to buy a camera on a buget, this has got to be the one .",1,0
3075,go get it .,1,1
3098,"so , it 's a good idea to purchase an extra battery to insure that you are not left hanging .",1,0
3115,"do n't waste time looking at anything else , just buy this one .",1,1
3121,"try to buy a high capacity ultra card , as it 's 2x as faster as the regular cf card .",1,1
3122,"consider the time you save during picture taking especially not missing a good moment and during download , it 's well worth the little extra money .",1,1
3124,use the rechargeable because that saves you money and helps the environment in a long run .,1,1
3129,i highly recommend this camera to anyone looking for a good digital camera that takes great pictures yet does n't take weeks to figure out how to operate .,1,1
3143,an extra for a back-up battery would be a good investment .,1,1
3148,"in summary , i love this camera and would whole-heartedly recommend this to anyone wanting a high quality point and shoot camera in the medium price range .",1,1
3171,i would also recommend buying an extra battery and at least a 128 mb compact flash type i memory card .,1,1
3181,buy an extra battery - life is good but still somewhat short .,1,1
3182,do n't buy this camera if you are not going to purchase a 128 megabyte card .,1,1
3185,read the directions !,1,1
3188,i wish the camera had a higher optical zoom so that i could take better wildlife photos .,1,1
3190,"buy this camera , you wo n't regret it .",1,1
3191,"if you 're looking for a small , compact , super resolution digital camera , you can end your search with the nikon 4300 !",1,1
3198,"if you 're seeking that elusive state of photographic euphoria that is free of buyer 's remorse and filled with cool , then travel to the world of the coolpix 4300 !",1,0
3207,"if you have windows me you should upgrade to xp anyway , lol .",1,1
3219,a card with more memory is a must .,1,0
3254,just double check with customer service to ensure the number provided by amazon is for the city / exchange you wanted .,1,1
3261,"the combination of the nokia 6610 and t-mobile service ( signal , price , service ) is a winner , i highly recommend it .",1,1
3314,i highly recommend a nokia 6610 .,1,1
3338,i do hope that they offer more faceplate options .,1,0
3392,"if you decide to go to another country for an extended period of time , you can just buy a sim card from a service provider in that country .",1,0
3404,"overall , i highly recommend this phone .",1,1
3410,"surfing the web on it is nice as well , i just wish there were more wap pages available .",1,1
3467,only if we could get one camera in it . .,1,0
3522,"they are all free if you get a new account anyway , but stick to t-mobile if you are going to use your phone overseas because t-mobile actually allows you to unlock your simm cards so that you can buy simm cards cheap from other nations and plug into your phone when you are doing some international travelling .",1,1
3528,here 's a hint : go to nokia.com and get their pc suite and a connection cable if you dont have irda or bluetooth .,1,0
3553,"so , i recomend it , but not for those that have any hearing troubles , or for those that like to talk a lot in crowded public places ( which is annoying , by the way . )",1,0
3565,i highly recommend this phone to anyone .,1,1
3580,"if you buy the stereo headset , you will enjoy it much more .",1,0
3592,"i can recommend this phone to anyone , anytime .",1,1
3637,bluetooth functionality would have made the phone even better .,1,0
3651,"this is probably your best bet if you are looking for a phone in this price range , or like me , do not have the patience to deal with annoying flip phones .",1,0
3669,for those that are looking for camera phones just get the camera attachement and comes with the stereo headphones to listen to the radio in style .,1,0
3675,if you thought about getting this phone buy it .,1,0
3680,using the gprs option you can pay 19.99 extra a month and have unlimited internet access added to you account .,1,1
3713,"if you can get this phone for cingular or at&t , go with the other carriers .",1,1
3746,the phone would have received 5 stars if the phone had voice dialing and the game downloads from t-zones worked .,1,0
3747,this phone is highly recommended otherwise .,1,1
3750,the one huge disappointment is that the phones manufactured for t-mobile lack many of the menus and functions that a nokia straight from the manufacturer should have .,1,1
3756,"bottom line , if you 're attracted to this phone because of its tri-band feature so you can take it abroad , forget it .",1,0
3757,"find another phone , or buy this one in its manufacturer-unlocked form .",1,1
3767,go for it ...,1,1
3771,i do recommend getting the data kit for those geeks .,1,1
3773,my only suggestion is to get a lens protector to help protect the shooting lens ( the lens coating will wear out after so many clean wipes ) and i 'm getting the those ( 52 mm adapter and uv lens filter ) at lensmateonline.com .,1,1
3774,"if you want a quality mp3 player , splurge on an ipod .",1,1
3776,"i can highly recommend this product because of its ease of use ( hardware and software ) , playback quality and value for the price .",1,1
3778,"6 . the zen nx battery requires the ac adapter to recharge ; it does not charge by usb cable ; this is not tragic , but usb recharging would be a convenient ( additional ) choice .",1,1
3779,i would much more have preferred a keypad-type navigator like found on dvd remotes .,1,1
1,does your apex dvd player only play dvd audio without video?,0,1
2,or does it play audio and video but scrolling in black and white ?,0,0
4,hopefully you still have the remote control .,0,1
5,"if you tossed it out of  the window , you need to fetch it .",0,1
6,"using the remote control , press the i/p button located on the bottom right corner of the remote .",0,1
7,the i/p button switches the tv display between interlace and progressive .,0,0
10,picture scrolling in b/w :,0,0
11,you need the remote control for this so you better get it from your dog before he burries it in the backyard .,0,0
13,the p/n button switches your dvd players video output signal between pal and ntsc .,0,0
15,for other problems go to http://www.apexdigitalinc.com/support.asp,0,0
16,i hope i have helped you continue to enjoy the apex dvd player with these troubleshooting tips .,0,1
17,i have done some research and experimenting with the remote when my apex ad-2500 seemed to have lost its video signal .,0,0
18,im a more happier person after discovering the i/p button !,0,0
19,the button was probably accidentally pushed to cause the black screen in the first place .,0,0
20,"but , if you 're looking for my opinion of the apex dvd player , i love it !",0,0
21,it practically plays almost everything you give it .,0,0
22,i 've had the player for about 2 years now and it still performs nicely with the exception of an occasional wwhhhrrr sound from the motor .,0,0
23,for the price it is a well spent investment !,0,0
25,i've owned 6 or 7 dvd players since 1998 .,0,0
26,"this is by far the nicest one , in so many ways .",0,0
27,"it 's very sleek looking with a very good front panel button layout , and it has a great feature set .",0,0
28,its fast-forward and rewind work much more smoothly and consistently than those of other models i 've had .,0,0
29,"it plays alternate video formats ( vcds , svcds , cvds ) very well .",0,0
30,and amazon.com has it for such a great price -- how can you go wrong ?,0,1
31,i've bought one for the den and will buy a 2nd one for the bedroom .,0,1
32,strengths are well listed by other reviewers .,0,0
33,"what got me to buy was the reviewer that said it would play dvd-rs fill of files ( e. , mp3s ) .",0,0
34,that 's a rare and valuable feature .,0,0
35,"i have a dvd burner on my computer and a zillion mp3s , and it 's a lot nicer to access them 4.5 gb at a time ( dvd-r ) than 0.7 gb at a time ( cd-r ) !",0,0
36,"another nice thing is that the unit has both optical and coax digital audio outputs , though the latter was not mentioned in the literature i 'd scanned before buying .",0,0
37,"saved me from having to buy an expensive optical cable , as i already had a coax cable .",0,1
38,"at double-speed ( 2x forward speed ) , it still plays mp3s with sound -- they are pitch-corrected and smooth , but twice as fast !",0,0
39,"i wish it would do the same for movies , but that 's one rare / cool feature you will have to forgo .",0,1
40,"weaknesses are minor : the feel and layout of the remote control are only so-so ; it does n't show the complete filenames of mp3s with really long names ; you must cycle through every zoom setting ( 2x , 3x , 4x , 1/2x , etc. ) before getting back to normal size [ sorry if i 'm just ignorant of a way to get back to 1x quickly ] .",0,1
42,update : the finish is more  mirror  than silver -- and i like it !,0,1
43,many of our disney movies do n't play on this dvd player .,0,0
44,i spoke to a rep. at apex and was told that a new format is being used and we wont be able to view any disney movies made in the last couple months .,0,0
45,player has a problem with dual-layer dvd 's such as alias season 1 and season 2 .,0,0
47,player works and looks great - if you can get the dvd 's to play .,0,0
49,will never purchase apex again .,0,0
50,customer service and technical support are overloaded and nonresponsive - tells you about the quality of their products and their willingness to stand behind them .,0,0
52,"for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .",0,0
